bus_no,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
81,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,05h 00m,01:00,4.6,499,26
81,Malana Travels,Volvo A/C Semi Sleeper (2+2),20:00,05h 30m,01:30,4.4,522,16
81,Gola Bus Service,VE A/C Seater / Sleeper (2+1),20:00,05h 30m,01:30,4.4,449,17
81,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,04h 30m,00:30,5.0,570,33
81,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,05h 15m,01:15,4.7,618,2
81,FlixBus,Volvo A/C Seater (2+2),20:15,05h 45m,02:00,4.0,454.46,13
81,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,04h 45m,01:45,4.7,585,7
81,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:45,05h 50m,04:35,4.8,454,30
81,Kashi Bus,Scania Multi-Axle AC Semi Sleeper (2+2),20:15,05h 30m,01:45,4.5,474,1
81,Metahills holidays,Scania A/C Semi Sleeper (2+2),19:00,03h 21m,22:21,3.2,440,25
81,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,04h 25m,23:55,3.5,459,26
81,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:15,04h 24m,00:39,3.9,474,16
81,City Land Travels,A/C Seater/Sleeper (2+1),20:30,05h 20m,01:50,3.5,540,24
81,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:40,04h 20m,03:00,3.5,360,29
81,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,04h 15m,04:10,3.6,439,40
81,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),23:55,06h 05m,06:00,3.0,424,32
81,Lucky Bus Service,Volvo A/C Sleeper (2+2),19:30,06h 15m,01:45,3.8,1079,33
81,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:45,04h 45m,02:30,5.0,585,13
81,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:20,04h 40m,01:00,3.7,404,23
81,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:25,04h 24m,00:49,4.5,475,32
81,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:35,05h 45m,04:20,4.7,592,4
81,SIDDHI VINAYAK TRAVELS,Volvo A/C Semi Sleeper (2+2),20:30,05h 45m,02:15,3.2,440,14
81,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,04h 40m,01:10,4.3,618,12
81,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),23:55,06h 10m,06:05,4.3,424,29
81,Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,04h 45m,02:15,5.0,585,7
81,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:30,05h 00m,01:30,4.3,499,22
81,Northern Travels,Volvo A/C Semi Sleeper (2+2),20:45,04h 45m,01:30,3.0,450,34
81,Big Bus,A/C Seater / Sleeper (2+2),18:15,04h 45m,23:00,2.7,534,26
81,Big Bus,A/C Seater / Sleeper (2+2),21:15,05h 30m,02:45,2.7,438,33
81,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,04h 20m,04:15,2.8,439,39
81,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,05h 30m,02:30,4.4,569,13
81,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,04h 55m,01:55,4.7,499,15
81,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,06h 25m,03:25,4.7,629,7
81,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,05h 30m,02:30,3.2,513,18
81,Zingbus Plus,A/C Sleeper (2+1),21:35,05h 25m,03:00,4.7,808,6
81,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,06h 55m,04:15,4.5,618,5
81,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,04h 30m,04:25,3.9,439,41
81,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:20,05h 20m,02:40,4.8,484,14
81,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,04h 30m,03:00,3.9,468,16
81,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),21:20,05h 40m,03:00,4.9,509,15
81,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,07h 05m,04:25,4.8,618,5
81,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,04h 40m,02:00,4.5,618,9
81,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),23:55,06h 20m,06:15,3.6,424,37
81,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:30,05h 00m,02:30,4.4,522,10
81,Northern Travels,Volvo A/C Semi Sleeper (2+2),21:30,05h 35m,03:05,3.0,570,8
81,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),21:40,05h 40m,03:20,3.1,550,34
81,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:30,05h 30m,01:00,3.0,495,37
81,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45,04h 30m,02:15,5.0,569,15
81,Lavish Travels,A/C Seater / Sleeper (2+2),18:15,06h 45m,01:00,2.8,674,1
81,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),21:50,05h 40m,03:30,4.6,509,17
81,Laxmi holidays,VE A/C Seater / Sleeper (2+1),21:50,05h 10m,03:00,4.5,534,9
81,Shub Yatra Holidays,A/C Sleeper (2+2),22:00,05h 30m,03:30,2.9,809,21
81,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,04h 50m,02:50,4.2,499,18
81,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),20:15,04h 55m,01:10,4.2,539,19
81,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:00,05h 10m,03:10,4.6,664,9
81,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,05h 20m,03:20,4.7,569,8
81,Travel Point,A/C Seater / Sleeper (2+2),22:00,05h 45m,03:45,3.0,665.71,32
81,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:00,05h 30m,03:30,4.3,570,41
81,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,06h 50m,04:50,4.4,439,16
81,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:30,05h 00m,00:30,3.8,788,35
81,NueGo,Electric A/C Seater/Sleeper (2+1),22:00,05h 15m,03:15,3.7,285,27
81,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:45,05h 25m,04:10,3.6,599,27
81,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),22:00,06h 05m,04:05,4.5,646,5
81,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),20:30,06h 00m,02:30,2.5,495,31
81,Deltin Travels Pvt Ltd,Volvo 9600 A/C Semi Sleeper (2+2),22:15,04h 29m,02:44,4.1,550,21
81,Deltin Travels Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),22:15,04h 00m,02:15,4.1,600,6
81,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),22:25,04h 24m,02:49,3.9,472,29
81,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:20,05h 00m,03:20,4.8,498,23
81,Deltin Travels Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04h 00m,02:30,4.1,599,5
81,Deltin Travels Pvt Ltd,Volvo 9600 A/C Semi Sleeper (2+2),22:30,04h 40m,03:10,4.1,550,18
81,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,04h 15m,02:45,4.5,468,16
81,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:30,05h 15m,03:45,4.8,664,10
81,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),21:00,04h 40m,01:40,3.8,787,25
81,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:45,04h 40m,01:25,3.8,787,28
81,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),22:45,05h 30m,04:15,4.2,509,17
81,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:50,05h 15m,04:05,3.6,599,15
81,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,05h 20m,04:20,4.5,569,2
81,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:00,04h 55m,03:55,4.5,665,9
81,NueGo,A/C Seater (2+2),23:00,05h 35m,04:35,4.1,330,28
81,Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:10,05h 00m,04:10,3.0,499,39
81,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),23:15,05h 20m,04:35,4.8,540,33
81,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,04h 50m,04:15,4.1,399,13
81,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),19:15,04h 30m,23:45,3.0,584,12
81,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,05h 15m,04:40,4.2,499,13
81,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,05h 10m,04:40,4.5,665,8
81,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,05h 05m,04:35,4.8,499,34
81,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,05h 00m,04:30,4.7,399,32
81,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),23:40,05h 19m,04:59,4.7,560,8
81,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:00,05h 45m,00:45,3.0,495,35
81,Here Bus,AC Seater (2+2),22:25,04h 45m,03:10,3.9,2314,45
81,Malana Travels,Bharat Benz A/C Semi Sleeper (2+2),19:15,05h 30m,00:45,2.4,579,15
81,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,06h 00m,01:30,2.2,599,16
81,JN HOLIDAYS,Volvo A/C Semi Sleeper (2+2),19:30,05h 15m,00:45,2.7,599,29
81,JN HOLIDAYS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),19:30,04h 29m,23:59,2.7,499,33
81,Lucky Bus Service,Volvo A/C Sleeper (2+2),18:30,06h 30m,01:00,3.8,1079,32
81,Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,05h 20m,01:20,2.8,500,15
81,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:15,05h 15m,00:30,3.8,788,31
81,Deltin Travels Pvt Ltd,Volvo 9600 A/C Semi Sleeper (2+2),20:30,05h 00m,01:30,2.9,550,9
81,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),20:30,05h 00m,01:30,2.2,499,29
81,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:55,05h 10m,02:05,2.7,570,8
81,SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:00,05h 00m,03:00,3.5,1399,49
81,SHAH HOLIDAY TRAVEL,Bharat Benz A/C Seater / Sleeper (2+2),21:30,06h 00m,03:30,2.6,599,10
81,Royal Safari India Travels,A/C Seater / Sleeper (2+2),22:30,05h 30m,04:00,0.0,666,37
81,NueGo,Electric A/C Seater (2+2),23:40,05h 25m,05:05,2.3,333,18
81,Holiday Appeal Private Limited,Bharat Benz A/C Semi Sleeper (2+2),18:00,04h 45m,22:45,4.2,699,32
81,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),18:30,05h 35m,00:05,3.9,1055,2
81,Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),19:00,04h 45m,23:45,4.2,699,29
81,Cab India Travels,Volvo A/C Semi Sleeper (2+2),19:20,05h 50m,01:10,4.1,999,11
81,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05h 35m,01:05,4.5,760,9
81,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),19:30,05h 50m,01:20,4.4,1049,4
81,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),19:30,04h 00m,23:30,3.0,679,37
81,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),20:00,06h 35m,02:35,4.4,1191,40
81,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:00,06h 50m,02:50,4.4,1284,29
81,Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),20:00,03h 59m,23:59,4.2,699,40
81,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:30,05h 45m,02:15,4.3,689,9
81,Here Bus,Volvo AC Seater (2+2),22:55,05h 10m,04:05,3.9,884,45
81,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),21:00,08h 15m,05:15,4.6,3300,47
81,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,05h 00m,02:00,4.5,712,8
81,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:45,05h 00m,00:45,3.8,1006,6
81,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),21:00,08h 30m,05:30,4.6,3300,47
81,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),21:15,04h 30m,01:45,4.3,1810,49
81,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:25,07h 10m,04:35,4.4,1310,32
81,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:25,07h 10m,04:35,4.4,1186,35
81,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:30,05h 00m,02:30,4.7,845,3
81,Apex Bus Travels,A/C Seater / Sleeper (2+2),22:45,04h 30m,03:15,1.5,899,44
81,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,04h 30m,02:15,4.5,712,8
81,Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:00,08h 30m,06:30,4.6,3850,36
81,SWAGATAM TOUR HOLIDAY,Volvo A/C Multi-Axle Semi Sleeper (2+2),19:30,05h 30m,01:00,2.8,1529,49
81,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,05h 40m,03:40,4.4,812,5
81,KVS Holidays,A/C Sleeper (2+2),21:00,05h 30m,02:30,3.2,899,36
81,Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:00,08h 15m,06:15,4.6,3850,36
81,TRAVELLING INDIA,Volvo A/C Semi Sleeper (2+2),22:00,05h 40m,03:40,3.5,2089,29
81,Metahills holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,04h 21m,00:51,3.2,989,31
81,Indo Canadian Transport Company,A/C Semi Sleeper (2+2),23:30,06h 15m,05:45,4.6,2500,44
81,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,08h 30m,08:00,4.6,3300,51
81,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,08h 15m,07:45,4.6,3300,51
81,Indo Canadian Transport Company,A/C Semi Sleeper (2+2),23:30,06h 15m,05:45,4.6,2500,44
81,Kingfisher Busline Pvt Ltd,Volvo A/C Multi-Axle Semi Sleeper (2+2),20:30,04h 15m,00:45,3.0,3599,49
81,Indo Canadian Transport Company,A/C Semi Sleeper (2+2),23:30,09h 15m,08:45,4.6,2500,44
81,RK Holiday,A/C Seater / Sleeper (2+2),23:30,05h 00m,04:30,3.1,999,37
81,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,05h 30m,05:00,4.3,1900,53
81,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,05h 30m,05:10,4.6,1121,3
81,Kingfisher Busline Pvt Ltd,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:00,06h 00m,03:00,3.0,1215,36
81,Travel hub,Volvo A/C Semi Sleeper (2+2),18:45,07h 05m,01:50,2.4,869,32
81,Shree Balaji Travels,Volvo A/C Semi Sleeper (2+2),19:20,05h 00m,00:20,2.9,1699,32
81,Heera Himachal Holidays,A/C Seater (2+2),19:30,05h 45m,01:15,2.8,749,32
81,Heera Himachal Holidays,A/C Seater (2+2),19:30,05h 15m,00:45,2.8,749,32
81,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),19:40,06h 20m,02:00,2.6,1206,6
81,SHRI BALAJII TRAVELS,Volvo A/C Semi Sleeper (2+2),20:00,05h 45m,01:45,2.8,1349,41
81,VIP LUXURY TRIPS,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,03h 40m,23:40,1.7,1699,40
81,Perfect Holiday,A/C Sleeper (2+2),20:30,05h 50m,02:20,2.5,799,48
81,Shree Balaji Travels,Volvo A/C Semi Sleeper (2+2),20:30,04h 40m,01:10,2.9,1699,20
81,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,05h 40m,02:10,2.8,998,25
81,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,06h 30m,03:00,2.8,998,25
81,Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),21:00,05h 50m,02:50,0.0,856.19,25
81,VIP LUXURY TRIPS,Scania Multi-Axle AC Semi Sleeper (2+2),21:15,02h 43m,23:58,1.7,1999,53
81,Travel hub,Volvo A/C Semi Sleeper (2+2),21:30,06h 35m,04:05,2.4,869,21
81,Perfect Holiday,A/C Seater / Sleeper (2+2),21:50,06h 10m,04:00,2.5,799,42
81,JN HOLIDAYS,Volvo A/C Semi Sleeper (2+2),22:00,04h 29m,02:29,2.7,699,33
81,Ashok Bus Service,A/C Seater / Sleeper (2+2),23:35,06h 10m,05:45,1.9,739,33
83,Zimindara Travels,AC Sleeper (2+1),20:30,02h 45m,23:15,4.1,574,24
83,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),20:40,02h 50m,23:30,3.7,799,18
83,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,02h 30m,22:30,3.5,539,38
83,Om Sidh Express,Volvo A/C (2+2),20:20,03h 10m,23:30,3.3,468,39
84,Jujhar Travels,Mercedes Benz A/C (2+2),18:50,02h 00m,20:50,3.5,300,47
84,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,02h 30m,21:30,3.5,449,35
84,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),20:40,02h 00m,22:40,3.0,299,37
84,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),20:40,01h 50m,22:30,3.0,299,37
84,Shree Mahaveer Travels Jaipur,Bharat Benz A/C Seater /Sleeper (2+1),19:15,03h 20m,22:35,3.6,699,36
85,Zimindara Travels,AC Sleeper (2+1),23:00,03h 15m,02:15,4.1,649,16
85,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:55,02h 05m,02:00,3.7,1599,17
85,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:30,02h 30m,02:00,3.7,1199,17
85,Shree Mahaveer Travels Jaipur,Bharat Benz A/C Seater /Sleeper (2+1),22:00,02h 35m,00:35,3.6,699,36
87,HRTC - 1505,Ordinary 3+2 Non AC Seater,20:16,07h 44m,04:00,3.7,513,37
87,HRTC - 1150,Ordinary 3+2 Non AC Seater,20:30,08h 45m,05:15,3.9,518,37
87,Chandigarh Transport Undertaking (CTU) - 165825,HVAC Seater (2+3),20:08,09h 00m,05:08,3.7,611.4,47
88,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,04h 55m,01:15,3.3,499,5
88,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:15,04h 05m,01:20,4.2,570,6
88,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,05h 10m,03:10,4.5,665,12
88,Bedi Travels,Volvo A/C Semi Sleeper (2+2),22:05,04h 00m,02:05,4.8,585,5
89,Jujhar Travels,Volvo A/C Semi Sleeper (2+2),18:20,02h 00m,20:20,4.0,300,37
89,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),17:55,02h 05m,20:00,2.5,286,40
89,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),18:55,02h 00m,20:55,2.0,299,33
89,Rajpreet Travels and cargo,A/C Sleeper (2+1),19:00,02h 30m,21:30,3.3,950,32
89,Zimindara Travels,AC Sleeper (2+1),20:00,02h 20m,22:20,4.1,714,28
90,NueGo,A/C Seater (2+2),18:00,04h 55m,22:55,4.1,382,23
90,NueGo,A/C Seater (2+2),19:00,03h 55m,22:55,4.5,382,23
90,Zimindara Travels,AC Sleeper (2+1),23:00,06h 30m,05:30,3.8,649,7
90,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:30,05h 30m,05:00,3.7,1499,14
90,Laxmi holidays,VE A/C Semi Sleeper (2+2),23:55,05h 50m,05:45,4.4,664,18
91,RSRTC - 193271,Express Non AC Seater 2+3,19:30,06h 30m,02:00,4.5,294,42
91,RSRTC - 189622,Express Non AC Seater 2+3,22:00,07h 00m,05:00,2.5,294,40
92,RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,20:00,03h 45m,23:45,4.0,460,32
92,RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,04h 30m,01:30,3.9,302,26
92,RSRTC - 172841,Super Luxury Volvo AC Seater Pushback 2+2,22:01,03h 29m,01:30,4.3,460,37
93,Jain travels regd,NON AC Seater / Sleeper 2+1,19:30,03h 30m,23:00,3.8,350,42
93,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:20,02h 39m,23:59,3.4,500,32
93,Pandit Travels,NON AC Seater / Sleeper 2+1,21:45,03h 30m,01:15,4.0,500,36
93,Jain travels regd,NON AC Seater/ Sleeper (2+1),21:45,03h 30m,01:15,3.8,300,41
94,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:45,02h 55m,21:40,3.5,315,31
94,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,03h 00m,22:30,3.5,270,22
94,Rishabh travels,AC Sleeper (2+1),20:04,03h 27m,23:31,3.6,270,28
94,Sagwan Travels,A/C Seater / Sleeper (2+1),19:30,02h 25m,21:55,2.0,270,35
95,RSRTC - 189582,NON AC Seater / Sleeper 2+1,20:01,07h 29m,03:30,3.3,448,1
95,RSRTC - 190961,NON AC Seater / Sleeper 2+1,20:40,08h 00m,04:40,4.4,448,22
95,RSRTC - 163517,Express Non AC Seater 2+3,21:05,07h 55m,05:00,3.3,356,39
96,RSRTC - 197510,Super Luxury Volvo AC Seater Pushback 2+2,21:30,06h 30m,04:00,4.2,570,8
96,RSRTC - 195691,Semi Deluxe Non AC Seater 2+2,22:01,06h 14m,04:15,4.3,411,3
96,UPSRTC - ALI0024,Ordinary Non AC Seater 2+3,21:00,08h 00m,05:00,3.7,397,51
98,RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,20:00,02h 30m,22:30,4.1,339,37
98,RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,03h 30m,00:30,3.9,235,37
98,RSRTC - 172841,Super Luxury Volvo AC Seater Pushback 2+2,22:01,02h 24m,00:25,3.9,339,37
99,Vijay Tour and Travels,Bharat Benz A/C Sleeper (2+1),18:30,04h 50m,23:20,3.6,495,22
99,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:30,04h 30m,01:00,3.6,314,25
99,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,06h 09m,06:08,3.0,350,27
99,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:10,05h 00m,23:10,2.0,494,28
99,Raj travels Jhunjhunu,,18:10,04h 20m,22:30,2.8,360,36
100,Jain travels regd,A/C Seater / Sleeper (2+1),18:45,02h 00m,20:45,3.8,300,40
100,Jain travels regd,NON AC Seater/ Sleeper (2+1),23:15,02h 00m,01:15,3.8,250,41
100,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00,03h 30m,21:30,3.6,462,14
100,Shri Charbhuja Travels (A Unit Of Bala Agri..),A/C Seater / Sleeper (2+1),18:44,01h 45m,20:29,3.7,1047.62,34
101,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo Multi-Axle A/C Semi Sleeper (2+2),18:05,03h 45m,21:50,4.0,486,30
101,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo Multi-Axle A/C Semi Sleeper (2+2),18:05,03h 45m,21:50,4.1,486,31
101,Express Line,Volvo 9600 A/C Seater (2+2),18:30,04h 20m,22:50,4.5,486,33
102,SBSTC-KOLKATA - BURDWAN - A/C - 18:45 (BWN DEPOT) - 97,AC Seater (2+2),18:45,02h 00m,20:45,3.5,180,26
102,SBSTC-KARUNAMOYEE - BURDWAN - A/C - 18:45 (BWN DEPOT) - 1674,AC Seater (2+2),18:45,02h 00m,20:45,3.3,200,27
102,SBSTC-KARUNAMOYEE - BURDWAN - 19:30 (BWN DEPOT) - 120,Non AC Seater (2+3),19:30,02h 00m,21:30,3.5,100,38
103,SBSTC-KOLKATA - DURGAPUR - 18:30 (DGP DEPOT) - 176,Non AC Seater (2+3),18:30,03h 30m,22:00,3.5,150,43
103,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),17:55,03h 15m,20:40,3.8,486,19
103,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),18:00,03h 30m,21:30,4.4,486,18
103,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),18:00,03h 30m,21:30,4.2,486,19
108,Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30,05h 00m,04:30,4.6,300,25
108,Sagufta Travels(Maa Chandi),A/C Seater / Sleeper (2+2),23:57,05h 13m,05:10,4.3,338,24
108,Mayuri Express,AC Seater (2+2),23:15,05h 15m,04:30,4.1,280,9
109,Snemita Paribahan(Shinjini),A/C Seater (2+3),22:45,05h 25m,04:10,3.8,288,19
109,City Express (Shinjini),AC Seater (2+3),22:45,05h 25m,04:10,3.6,288,26
109,Satya Paribahan,A/C Seater (2+3),23:00,04h 45m,03:45,3.0,320,23
109,Parameswar Travels,A/C Seater Push Back (2+3),20:00,05h 35m,01:35,3.4,238,18
109,The Joy Ride,A/C Seater / Sleeper (2+2),21:15,05h 15m,02:30,3.9,520,44
