s_type,departinbus_no,bus_name,bug_time,duration,reaching_time,star_rating,price,seat_availability
80,Yolo Bus,VE A/C Seater / Sleeper (2+1),23:50,05h 54m,05:44,4.6,1280,7
80,NueGo,Electric A/C Seater (2+2),23:50,06h 25m,06:15,3.3,807,6
80,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,07h 30m,06:15,4.2,1009,9
80,Zingbus Plus,A/C Sleeper (2+1),21:35,06h 50m,04:25,4.9,1869,1
80,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:13,06h 22m,05:35,3.7,1099,5
80,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,05h 55m,05:25,4.1,1029,7
80,FlixBus,Bharat Benz A/C Sleeper (2+1),21:00,07h 25m,04:25,4.6,1219.64,4
80,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),23:45,06h 20m,06:05,4.5,1159,6
80,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:25,06h 20m,05:45,3.3,949,15
80,NueGo,Electric A/C Seater (2+2),23:00,06h 25m,05:25,2.9,722,15
80,Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),23:55,07h 50m,07:45,4.5,649,17
80,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:45,06h 11m,04:56,4.1,799,4
80,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),23:40,05h 20m,05:00,2.8,1086,5
80,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:00,08h 10m,06:10,3.8,1159,3
80,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:25,05h 35m,04:00,4.0,600,3
80,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:05,05h 56m,05:01,2.5,899,1
80,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:05,06h 00m,05:05,2.6,699,33
80,Bhawani Travels,A/C Seater / Sleeper (2+2),23:00,05h 30m,04:30,3.9,888,1
80,K.S Travels,A/C Semi Sleeper / Sleeper (2+2),23:00,06h 45m,05:45,3.3,800,30
80,City Land Travels,A/C Seater/Sleeper (2+1),23:15,06h 35m,05:50,3.8,670,21
80,Classic Travels,A/C Seater / Sleeper (2+2),21:40,07h 00m,04:40,3.5,799,6
80,NEW KING BUS SERVICE,A/C Seater / Sleeper (2+2),22:50,05h 45m,04:35,3.4,659,26
80,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:35,05h 30m,05:05,2.5,711,24
80,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,08h 15m,07:45,4.6,3300,31
80,Banjara Satguru Travels,A/C Seater / Sleeper (2+1),22:40,06h 06m,04:46,2.6,751,19
80,Travel Point,A/C Seater / Sleeper (2+2),21:00,05h 30m,02:30,3.0,1099,40
80,Travel Point,A/C Seater / Sleeper (2+2),21:00,05h 21m,02:21,3.0,1046.67,44
80,SHAH HOLIDAY TRAVEL,VE A/C Seater / Sleeper (2+2),22:30,06h 00m,04:30,2.4,799,50
81,UPSRTC - SRG0226,Ordinary Non AC Seater 2+3,19:00,05h 19m,00:19,3.3,495,52
81,UPSRTC - RKD0113,Janrath AC Seater 2+2,19:01,05h 30m,00:31,2.5,648,36
81,UPSRTC - SBD0110,Pink Express AC Seater 2+2,19:01,05h 59m,01:00,3.3,648,41
81,UPSRTC - HDD0145,Ordinary Non AC Seater 2+3,19:02,08h 08m,03:10,3.3,450,52
81,UPSRTC - HDD0095,Ordinary Non AC Seater 2+3,19:02,07h 43m,02:45,3.3,444,52
81,UPSRTC - PLB0106,Rajdhani Non AC Seater 2+3,19:02,05h 58m,01:00,3.3,454,51
81,UPSRTC - HDD0031,Ordinary Non AC Seater 2+3,19:45,07h 25m,03:10,3.3,450,52
81,UPSRTC - KSB0089,Shatabdi AC Seater 2+2,19:46,05h 45m,01:31,3.3,648,37
81,UPSRTC - HDD0105,Rajdhani Non AC Seater 2+3,20:00,05h 41m,01:41,3.3,450,51
81,UPSRTC - LKM0400,Shatabdi AC Seater 2+2,20:02,05h 28m,01:30,3.3,654,37
81,UPSRTC - AWD0240,Janrath AC Seater 2+3,20:02,06h 13m,02:15,3.2,570,48
81,UPSRTC - HDD0147,Ordinary Non AC Seater 2+3,20:03,06h 11m,02:14,3.3,450,52
81,UPSRTC - BRT0063,Ordinary Non AC Seater 2+3,20:30,07h 10m,03:40,3.3,492,52
81,UPSRTC - KSB0220,Shatabdi AC Seater 2+2,20:45,05h 55m,02:40,3.3,648,37
81,UPSRTC - RKD0153,Ordinary Non AC Seater 2+3,21:00,05h 30m,02:30,3.3,492,51
81,UPSRTC - RKD0723,Ordinary Non AC Seater 2+3,21:06,05h 34m,02:40,1.0,499,52
81,UPSRTC - SJP0210,Ordinary Non AC Seater 2+3,21:12,05h 34m,02:46,3.3,499,52
81,UPSRTC - RKD0125,Shatabdi AC Seater 2+2,21:22,05h 00m,02:22,2.5,648,36
81,UPSRTC - SBD0111,Pink Express AC Seater 2+2,21:31,05h 29m,03:00,3.3,648,41
81,UPSRTC - LKM0402,Shatabdi AC Seater 2+2,21:46,05h 44m,03:30,3.3,654,37
81,UPSRTC - STD0587,Janrath AC Seater 2+2,22:00,05h 45m,03:45,3.3,648,36
81,UPSRTC - BLY0141,Shatabdi AC Seater 2+2,22:00,05h 30m,03:30,3.9,648,34
81,UPSRTC - PLB0009,Shatabdi AC Seater 2+2,22:16,05h 34m,03:50,2.5,648,35
81,UPSRTC - PNG0155,Rajdhani Non AC Seater 2+3,22:30,06h 30m,05:00,3.3,499,51
81,UPSRTC - SBD0116,Pink Express AC Seater 2+2,22:31,05h 19m,03:50,3.3,648,38
81,UPSRTC - BLY0119,Shatabdi AC Seater 2+2,22:31,05h 29m,04:00,3.6,648,37
81,UPSRTC - RKD0118,Shatabdi AC Seater 2+2,22:44,05h 00m,03:44,2.8,648,37
81,UPSRTC - BLY0138,Janrath AC Seater 2+2,23:02,05h 58m,05:00,3.8,648,36
81,UPSRTC - KSB0091,Shatabdi AC Seater 2+2,23:16,06h 00m,05:16,1.8,648,36
81,UPSRTC - BLY0153,Janrath AC Seater 2+2,23:30,04h 30m,04:00,3.8,648,35
81,UPSRTC - PLB0005,Shatabdi AC Seater 2+2,23:45,04h 50m,04:35,2.5,648,37
81,UPSRTC - RKD0120,Shatabdi AC Seater 2+2,23:58,05h 02m,05:00,3.9,648,32
81,FlixBus,AC Seater (2+2),23:35,05h 25m,05:00,4.3,754.46,6
81,RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),21:40,07h 05m,04:45,3.5,1199,5
81,New Khaira Transport,A/C Seater / Sleeper (2+1),20:40,06h 50m,03:30,4.5,630,1
81,Rahul Travels,AshokLeyland Stile A/C,21:30,05h 00m,02:30,3.6,1080,6
81,Rahul Travels,AshokLeyland Stile A/C,21:00,05h 00m,02:00,3.6,900,13
81,New Khaira TPT,AC Sleeper (2+1),20:30,06h 20m,02:50,4.3,900,2
81,SHRI RAM TRAVELS,A/C Seater (2+2),23:59,05h 16m,05:15,2.9,740,17
81,SHRI RAM TRAVELS,A/C Seater (2+2),18:00,05h 15m,23:15,3.4,740,19
81,New Khaira Transport,A/C Seater / Sleeper (2+2),21:30,07h 00m,04:30,2.1,630,4
81,Jaiswal Tour and Travels,A/C Seater/Sleeper (2+1),20:30,06h 00m,02:30,1.3,850,15
81,New Khaira TPT,A/C Seater / Sleeper (2+2),21:00,06h 00m,03:00,4.3,550,9
81,SHRI RAM TRAVELS,A/C Seater (2+2),21:20,05h 55m,03:15,2.9,705,16
81,Jaiswal Tour and Travels,A/C Sleeper (2+1),21:00,06h 00m,03:00,1.3,850,30
81,Jaiswal Tour and Travels,A/C Sleeper (2+1),20:45,06h 00m,02:45,1.3,899,21
82,UPSRTC - KRJ0022,Ordinary Non AC Seater 2+3,19:00,12h 00m,07:00,3.6,796,52
82,UPSRTC - SBD0110,Pink Express AC Seater 2+2,19:01,10h 59m,06:00,3.3,1184,39
82,UPSRTC - HDD0095,Ordinary Non AC Seater 2+3,19:02,14h 29m,09:31,3.3,857,52
82,UPSRTC - LNI0192,Ordinary Non AC Seater 2+3,19:03,10h 17m,05:20,3.3,839,52
82,UPSRTC - HDD0111,Ordinary Non AC Seater 2+3,19:03,14h 51m,09:54,3.3,826,52
82,UPSRTC - LNI0164,Rajdhani Non AC Seater 2+3,19:05,10h 55m,06:00,3.3,839,51
82,UPSRTC - SBD0066,Ordinary Non AC Seater 2+3,19:35,10h 55m,06:30,3.3,839,52
82,UPSRTC - HDD0031,Ordinary Non AC Seater 2+3,19:45,14h 30m,10:15,3.3,865,52
82,UPSRTC - BSR0052,Ordinary Non AC Seater 2+3,20:02,12h 33m,08:35,1.9,796,52
82,UPSRTC - AWD0240,Janrath AC Seater 2+3,20:02,10h 58m,07:00,3.3,1029,46
82,UPSRTC - BRT0063,Ordinary Non AC Seater 2+3,20:30,13h 00m,09:30,1.9,870,52
82,UPSRTC - KSB0066,Janrath AC Seater 2+2,20:31,09h 14m,05:45,3.2,1233,36
82,UPSRTC - AWD0203,Janrath AC Seater 2+2,21:30,07h 30m,05:00,2.5,1204,36
82,UPSRTC - SBD0111,Pink Express AC Seater 2+2,21:31,10h 59m,08:30,1.6,1184,41
82,UPSRTC - STD0587,Janrath AC Seater 2+2,22:00,12h 15m,10:15,3.3,1184,34
82,UPSRTC - AWD0204,Janrath AC Seater 2+2,22:30,07h 30m,06:00,3.2,1204,35
82,UPSRTC - SBD0116,Pink Express AC Seater 2+2,22:31,10h 00m,08:31,1.1,1184,38
82,UPSRTC - SBD0583,Pink Express AC Seater 2+2,23:05,08h 55m,08:00,3.3,1204,39
82,Gola Bus Service,Bharat Benz A/C Seater /Sleeper (2+1),22:30,08h 00m,06:30,4.7,999,27
82,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:15,08h 15m,07:30,4.7,800,19
82,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:45,08h 00m,07:45,4.6,800,15
82,AdFouji travels,A/C Seater / Sleeper (2+1),22:05,07h 50m,05:55,4.2,799,13
82,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:20,09h 15m,06:35,4.6,829,11
82,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,08h 20m,07:35,4.6,869,12
82,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:35,08h 55m,07:30,4.5,879,17
82,AdFouji travels,VE A/C Seater / Sleeper (2+1),22:30,08h 00m,06:30,4.2,799,14
82,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),23:15,08h 00m,07:15,4.4,799,16
82,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:40,08h 15m,06:55,4.6,939,13
82,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,09h 20m,07:20,4.3,719,27
82,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,09h 20m,08:05,4.5,799,20
82,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:00,08h 15m,07:15,4.5,989,13
82,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:15,09h 30m,06:45,4.5,1019,11
82,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:45,09h 15m,07:00,4.5,1029,14
82,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,09h 30m,06:30,4.5,999,11
82,Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),23:30,08h 00m,07:30,4.3,799,21
82,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:00,08h 00m,07:00,4.5,899,15
82,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:30,09h 00m,07:30,4.4,769,16
82,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),21:40,07h 50m,05:30,4.5,999,26
82,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:05,08h 50m,06:55,4.3,969,15
82,Gola Bus Service,VE A/C Seater / Sleeper (2+1),21:30,08h 00m,05:30,4.4,1199,28
82,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:15,09h 00m,07:15,4.2,869,12
82,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),19:55,09h 20m,05:15,4.3,1199,18
82,Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),23:00,08h 00m,07:00,4.1,799,29
82,Gola Bus Service,VE A/C Seater / Sleeper (2+1),21:00,08h 00m,05:00,4.6,1199,27
82,Gola Bus Service,VE A/C Seater / Sleeper (2+1),20:20,08h 15m,04:35,4.5,1199,28
82,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:30,08h 30m,05:00,4.2,1279,14
82,Raj Kalpana Travels Pvt.Ltd,A/C Seater / Sleeper (2+1),21:00,07h 30m,04:30,4.1,1560,13
82,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:00,08h 30m,07:30,4.1,684,23
82,Gola Bus Service,VE A/C Seater / Sleeper (2+1),19:20,07h 50m,03:10,4.5,999,22
82,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,08h 30m,04:00,4.0,703,11
82,Raj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),22:45,08h 00m,06:45,4.0,799,16
82,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:40,09h 15m,06:55,4.1,979,11
82,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:30,08h 50m,05:20,4.4,727,12
82,RS YADAV SMART BUS,A/C Seater / Sleeper (2+2),18:00,07h 25m,01:25,4.0,899,14
82,Fouji travels,A/C Seater / Sleeper (2+1),20:30,08h 00m,04:30,4.1,775,19
82,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),20:00,08h 00m,04:00,4.0,1099,25
82,Yolo Bus,Bharat Benz A/C Sleeper (2+1),22:55,07h 55m,06:50,4.8,1060,11
82,Gola Bus Service,Bharat Benz A/C Seater /Sleeper (2+1),22:00,08h 00m,06:00,4.2,1199,28
82,Laxmi holidays,VE A/C Seater / Sleeper (2+2),19:00,09h 30m,04:30,4.2,684,16
82,Tourist Point,A/C Seater / Sleeper (2+2),19:20,10h 10m,05:30,4.1,799,16
82,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),21:10,07h 15m,04:25,4.6,1699,16
82,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),19:05,07h 55m,03:00,5.0,999,30
82,Gola Bus Service,A/C Seater/Sleeper (2+1),21:20,07h 50m,05:10,4.4,849,22
82,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:30,07h 30m,06:00,4.4,1245,14
82,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),17:55,07h 35m,01:30,4.4,1099,11
82,FlixBus,Bharat Benz A/C Seater (2+2),23:45,07h 55m,07:40,4.2,957.14,12
82,RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),18:40,08h 30m,03:10,4.1,999,13
82,Saarthi Travels India,A/C Seater / Sleeper (2+1),19:30,08h 30m,04:00,,1499,12
82,International Tourist Centre,A/C Seater (2+3),18:00,11h 30m,05:30,4.2,1799,56
82,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),18:50,07h 05m,01:55,4.0,700,17
82,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),20:00,09h 00m,05:00,4.0,1000,11
82,RS YADAV SMART BUS,A/C Semi Sleeper (2+2),21:00,10h 30m,07:30,4.7,899,38
82,Tiwari Tour and Travels,A/C Sleeper (2+1),20:35,08h 10m,04:45,,1650,36
82,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:30,08h 00m,07:30,4.6,1463,3
82,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,4.4,789,5
82,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:30,09h 00m,07:30,4.5,1006,9
82,IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:00,09h 45m,05:45,4.4,939,10
82,IntrCity SmartBus,A/C Semi Sleeper / Sleeper (2+1),21:15,09h 15m,06:30,4.4,969,8
82,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),20:35,07h 35m,04:10,4.2,1400,8
82,IntrCity SmartBus,A/C Seater / Sleeper (2+1),18:00,07h 25m,01:25,4.6,1539,3
82,Gola Bus Service,VE A/C Seater / Sleeper (2+1),18:20,07h 50m,02:10,4.1,999,8
82,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),18:30,08h 30m,03:00,4.5,1126,4
82,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,09h 05m,06:05,4.8,969,9
82,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,09h 20m,06:50,4.5,849,8
82,IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:00,09h 05m,04:05,4.4,1659,4
82,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:30,09h 05m,05:35,4.5,959,9
82,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),19:30,09h 00m,04:30,4.3,939,4
82,RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),19:45,09h 20m,05:05,4.2,1299,4
82,Gola Bus Service,A/C Seater/Sleeper (2+1),19:00,08h 15m,03:15,4.0,1799,8
82,FlixBus,A/C Sleeper (2+1),22:30,08h 55m,07:25,4.6,2513.39,5
82,IntrCity SmartBus,A/C Seater / Sleeper (2+1),18:15,07h 20m,01:35,4.1,1599,4
82,IntrCity SmartBus,A/C Sleeper (2+1),23:50,08h 10m,08:00,4.9,1219,10
82,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,08h 30m,04:30,4.1,899,9
82,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),19:00,09h 11m,04:11,4.5,1200,10
82,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),19:45,09h 20m,05:05,4.5,1289,3
82,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),20:30,08h 40m,05:10,4.0,1700,9
82,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),21:35,07h 50m,05:25,3.9,500,28
82,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:00,08h 30m,04:30,3.9,980,16
82,Hare Rama Travels,A/C Seater/Sleeper (2+1),23:00,08h 15m,07:15,3.3,799,31
82,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),21:00,07h 50m,04:50,3.7,1000,12
82,Ashok Bus Service,VE A/C Sleeper (2+1),23:45,09h 15m,09:00,3.2,832,33
82,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),22:30,08h 00m,06:30,3.0,799,13
82,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),21:00,08h 00m,05:00,3.8,1500,23
82,Krishna Travels,A/C Seater/Sleeper (2+1),18:00,06h 40m,00:40,3.3,999,12
82,Khajuraho Travels,A/C Seater / Sleeper (2+1),20:16,08h 20m,04:36,3.8,1096,22
82,Laxmi holidays,VE A/C Seater / Sleeper (2+2),21:00,09h 00m,06:00,3.1,760,55
82,Verma travels,A/C Seater/Sleeper (2+1),22:00,07h 30m,05:30,3.7,949,15
82,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),23:05,07h 30m,06:35,3.1,899,29
82,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),20:05,07h 30m,03:35,3.2,1099,14
82,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),22:05,08h 15m,06:20,3.2,1299,20
82,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),19:30,08h 05m,03:35,3.2,1699,13
82,Vinay Travels,VE A/C Seater / Sleeper (2+1),20:00,09h 45m,05:45,3.1,690,16
82,Krishna Travels,A/C Seater / Sleeper (2+2),20:00,08h 29m,04:29,3.8,899,36
82,Shree ram travels,A/C Seater / Sleeper (2+2),21:15,09h 00m,06:15,3.9,1099,43
82,DIVA BUS,A/C Seater / Sleeper (2+1),20:00,08h 40m,04:40,3.9,1199,24
82,SVD TRAVELS & TRANSPORT LLP,A/C Seater / Sleeper (2+2),19:00,08h 00m,03:00,3.6,799,30
82,KISSAN TRAVELS PILANI,Bharat Benz A/C Seater /Sleeper (2+1),20:00,07h 15m,03:15,3.4,1519,46
82,Here Bus,A/C Sleeper (2+1),20:35,08h 10m,04:45,3.6,2160,36
82,Shiv Mohan Travels,AC Sleeper (2+1),18:00,10h 41m,04:41,3.1,1550,32
82,Maa Shakti Bhadra Travels,A/C Seater / Sleeper (2+2),20:30,08h 00m,04:30,3.0,1199,15
82,VGO BUS,A/C Sleeper (2+1),21:10,09h 25m,06:35,3.8,1249,1
82,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),18:00,08h 20m,02:20,3.9,800,10
82,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),21:30,07h 30m,05:00,3.2,1099,10
82,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),18:00,10h 05m,04:05,3.9,1999,2
82,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),19:30,08h 45m,04:15,3.8,1200,1
82,Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),20:30,07h 30m,04:00,3.6,1286,9
82,Gola Bus Service,A/C Seater/Sleeper (2+1),20:30,08h 15m,04:45,3.9,1289,9
82,Jamna Travels (Delhi),A/C Seater/Sleeper (2+1),18:00,08h 00m,02:00,3.9,799,8
82,Fouji travels,Bharat Benz A/C Seater / Sleeper (2+2),19:30,08h 00m,03:30,3.3,1145,10
82,SVD TRAVELS & TRANSPORT LLP,VE A/C Seater / Sleeper (2+1),19:30,08h 00m,03:30,3.6,899,10
82,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),20:00,08h 00m,04:00,3.3,899,7
82,E Bus India,A/C Seater/Sleeper (2+1),18:30,09h 00m,03:30,3.9,1199,8
82,Jamna Travels (Delhi),A/C Seater/Sleeper (2+1),20:00,08h 00m,04:00,3.9,1299,3
82,E Bus India,A/C Seater/Sleeper (2+1),20:30,08h 30m,05:00,3.9,1199,9
82,Shri Rishabh Travels,AC Sleeper (2+1),20:00,07h 52m,03:52,3.9,1690,7
82,Ashok Tour And Travels,A/C Seater / Sleeper (2+1),20:05,08h 10m,04:15,3.6,999,9
82,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),18:00,07h 30m,01:30,3.3,799,8
82,KST Travels,A/C Seater / Sleeper (2+2),19:20,07h 40m,03:00,3.6,899,7
82,FlixBus,Bharat Benz A/C Sleeper (2+1),20:00,08h 40m,04:40,3.9,1708.04,5
82,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),18:05,07h 20m,01:25,3.2,1699,3
82,KN Nehra Travels,A/C Seater / Sleeper (2+1),22:00,08h 00m,06:00,2.9,799,17
82,Vande Fly,A/C Seater / Sleeper (2+2),22:30,08h 00m,06:30,2.5,945,22
82,HIGHWAY STAR TRAVEL & CARGO,A/C Seater / Sleeper (2+1),22:00,08h 15m,06:15,2.9,1017,16
82,KST Travels,A/C Seater / Sleeper (2+1),21:25,09h 15m,06:40,2.7,899,19
82,Shree Saroj Travels,A/C Seater / Sleeper (2+2),21:00,07h 15m,04:15,2.2,699,29
82,Panwar tour and Travels,A/C Seater / Sleeper (2+1),21:30,09h 00m,06:30,1.4,1665,42
82,New India Travels,A/C Seater/Sleeper (2+1),20:45,07h 00m,03:45,1.5,949,22
82,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),22:05,08h 05m,06:10,2.0,999,31
82,Vande Fly,A/C Seater / Sleeper (2+2),22:45,08h 00m,06:45,1.8,684,23
82,Krishna Travels,A/C Seater / Sleeper (2+2),20:30,08h 30m,05:00,1.3,899,12
82,RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),23:20,09h 31m,08:51,1.4,999,24
82,Shakmbhari Travels,A/C Seater / Sleeper (2+1),22:00,08h 30m,06:30,1.5,994,20
82,Krishna Travels,A/C Seater/Sleeper (2+1),21:00,08h 30m,05:30,2.5,899,31
82,SAANVI TRAVELS,A/C Seater / Sleeper (2+2),23:59,08h 01m,08:00,1.2,848,23
82,Travel Point World LLP,A/C Seater / Sleeper (2+2),20:30,09h 30m,06:00,2.2,1299,38
82,Shri Radha Rani Travels,A/C Seater/Sleeper (2+1),21:50,09h 25m,07:15,1.6,999,32
82,Krishna Travels,A/C Seater / Sleeper (2+2),19:00,08h 29m,03:29,2.7,999,29
82,Dhruv Travels,VE A/C Seater / Sleeper (2+2),20:30,08h 00m,04:30,2.6,899,31
82,Dhruv Travels,VE A/C Seater / Sleeper (2+2),21:30,08h 00m,05:30,2.6,899,19
82,Jagdamba tourism,A/C Seater/Sleeper (2+1),18:30,09h 30m,04:00,2.5,799,21
82,NAYAR TRAVELS (OPC) PVT LTD,A/C Sleeper (2+1),23:15,06h 15m,05:30,2.1,1699,34
82,Shakmbhari Travels,A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,2.1,1094,16
82,ROYAL TRAVELS AND CARGO,A/C Seater / Sleeper (2+2),18:45,08h 15m,03:00,1.9,1096,32
82,Kashi Vishwanath Tours and Travels,A/C Seater / Sleeper (2+2),20:30,07h 45m,04:15,1.8,1290,14
82,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),19:40,08h 30m,04:10,2.1,999,22
82,Shobha Bus Service,A/C Sleeper (2+1),20:10,07h 20m,03:30,,1099,16
82,Shree Hare Rama Travels,Bharat Benz A/C Sleeper (2+1),23:00,04h 00m,03:00,2.8,3999,36
82,Singh Tour & Travels,A/C Seater (2+2),19:30,08h 00m,03:30,2.5,2499,37
82,Jagdamba tourism,A/C Seater / Sleeper (2+2),21:00,08h 30m,05:30,2.5,1099,22
82,Vande Bharat Travels,A/C Seater / Sleeper (2+2),21:30,07h 30m,05:00,2.0,2189.52,27
82,Panwar tour and Travels,A/C Seater (2+2),23:15,10h 45m,10:00,1.4,1350,49
82,Maa kali Travels,A/C Seater / Sleeper (2+2),17:55,12h 30m,06:25,1.0,1599,32
82,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),23:15,08h 15m,07:30,2.9,950,2
82,Dhruv Travels,A/C Seater / Sleeper (2+2),22:00,09h 00m,07:00,2.1,999,2
82,KST Travels,A/C Seater / Sleeper (2+2),18:30,06h 30m,01:00,1.3,999,4
82,Gola Bus Service,VE A/C Seater / Sleeper (2+1),18:05,05h 35m,23:40,2.9,999,5
82,Shakmbhari Travels,A/C Seater / Sleeper (2+2),18:45,08h 30m,03:15,2.1,1394,6
82,Kashi Vishwanath Tours and Travels,A/C Seater / Sleeper (2+2),18:30,07h 45m,02:15,1.8,898,6
82,Varun Travels,A/C Seater / Sleeper (2+2),19:00,08h 00m,03:00,1.6,950,9
82,Shri Siddhi Vinayak Travels,A/C Seater / Sleeper (2+1),19:00,08h 30m,03:30,2.1,1499,2
83,UPSRTC - BLY0111,Janrath AC Seater 2+2,19:01,04h 44m,23:45,4.3,648,34
83,UPSRTC - GRH0203,Ordinary Non AC Seater 2+3,19:30,06h 30m,02:00,3.3,493,52
83,UPSRTC - HDD0063,Ordinary Non AC Seater 2+3,19:39,07h 03m,02:42,3.3,488,52
